date_id,datetime_id,market,rpt_key,last,diff_24h,diff_per_24h,bid,ask,low,high,volume,created_at,updated_at
01/06/2017,01/06/2017 00:44,okcoin,ltc_usd,26.65,24.669,8.030321456,26.65,26.71,23.2,27,182803.718,31/05/2017 15:43,31/05/2017 15:43
01/06/2017,01/06/2017 00:45,bitstamp,btc_eur,2068.95,2006.2,3.127803808,2060.64,2068.91,1950,2069,2364.830713,31/05/2017 15:43,31/05/2017 15:43
01/06/2017,01/06/2017 00:45,bitflyer,btc_jpy,267541,266195,0.505644359,267200,267722,267200,267722,74586.11193,31/05/2017 15:44,31/05/2017 15:44
01/06/2017,01/06/2017 00:45,korbit,btc_krw,3081000,3154000,-2.314521243,3080500,3081000,3002000,3209500,6319.768626,31/05/2017 15:44,31/05/2017 15:44
01/06/2017,01/06/2017 00:45,bitstamp,btc_usd,2315,2216,4.467509025,2315.19,2319.83,2154.28,2329.39,14837.4046,31/05/2017 15:44,31/05/2017 15:44
01/06/2017,01/06/2017 00:45,okcoin,btc_usd,2400,2219.2,8.147080029,2398.57,2400,2129.78,2422.99,4615.496516,31/05/2017 15:44,31/05/2017 15:44
01/06/2017,01/06/2017 00:45,korbit,etc_krw,22770,23120,-1.51384083,22700,22760,21000,25500,823969.6907,31/05/2017 15:39,31/05/2017 15:44
01/06/2017,01/06/2017 00:45,bitflyer,eth_btc,0.10016,0.0894,12.03579418,0.10016,0.1002,0.10016,0.1002,22858.06916,31/05/2017 15:44,31/05/2017 15:44
01/06/2017,01/06/2017 00:45,korbit,eth_krw,305700,284500,7.451669596,305750,305800,274000,336000,330908.2825,31/05/2017 15:43,31/05/2017 15:44
01/06/2017,01/06/2017 00:45,bitflyer,fx_btc_jpy,271083,270005,0.399251866,271083,271206,271083,271206,74586.11193,31/05/2017 15:44,31/05/2017 15:44
01/06/2017,01/06/2017 00:45,okcoin,ltc_usd,26.65,24.65,8.113590264,26.65,26.69,23.2,27,183809.466,31/05/2017 15:44,31/05/2017 15:44
01/06/2017,01/06/2017 00:46,bitstamp,btc_eur,2068,2006.99,3.039875635,2061,2068,1950,2069,2362.915418,31/05/2017 15:45,31/05/2017 15:45
01/06/2017,01/06/2017 00:46,bitflyer,btc_jpy,267541,265150,0.901753724,267201,267541,267201,267541,74171.37964,31/05/2017 15:45,31/05/2017 15:45
01/06/2017,01/06/2017 00:46,korbit,btc_krw,3070000,3158000,-2.786573781,3070000,3072500,3002000,3209500,6325.845837,31/05/2017 15:45,31/05/2017 15:45
01/06/2017,01/06/2017 00:46,bitstamp,btc_usd,2322.09,2215.11,4.829556997,2316.12,2321.54,2154.28,2329.39,14843.53573,31/05/2017 15:45,31/05/2017 15:45
01/06/2017,01/06/2017 00:46,okcoin,btc_usd,2400,2210,8.597285068,2397.6,2400,2129.78,2422.99,4613.334516,31/05/2017 15:45,31/05/2017 15:45
01/06/2017,01/06/2017 00:46,korbit,etc_krw,22760,23120,-1.557093426,22700,22760,21000,25500,824269.6907,31/05/2017 15:45,31/05/2017 15:45
01/06/2017,01/06/2017 00:46,bitflyer,eth_btc,0.1002,0.0894,12.08053691,0.10017,0.1002,0.10017,0.1002,22858.60254,31/05/2017 15:45,31/05/2017 15:45
01/06/2017,01/06/2017 00:46,korbit,eth_krw,305750,284500,7.469244288,305750,305800,274000,336000,330907.2521,31/05/2017 15:45,31/05/2017 15:45
01/06/2017,01/06/2017 00:46,bitflyer,fx_btc_jpy,271351,266501,1.819880601,271351,271352,271351,271352,74168.37964,31/05/2017 15:45,31/05/2017 15:45
01/06/2017,01/06/2017 00:46,okcoin,ltc_usd,26.75,24.654,8.501663016,26.69,26.782,23.2,27,184072.022,31/05/2017 15:45,31/05/2017 15:45
01/06/2017,01/06/2017 00:47,bitstamp,btc_eur,2068,2004.09,3.188978539,2061.01,2068,1950,2069,2357.225225,31/05/2017 15:46,31/05/2017 15:46
01/06/2017,01/06/2017 00:47,bitflyer,btc_jpy,267723,265300,0.913305692,267201,267722,267201,267722,73913.85317,31/05/2017 15:46,31/05/2017 15:46
01/06/2017,01/06/2017 00:47,korbit,btc_krw,3061000,3158000,-3.071564281,3060000,3069500,3002000,3209500,6337.782185,31/05/2017 15:46,31/05/2017 15:46
01/06/2017,01/06/2017 00:47,bitstamp,btc_usd,2321.52,2218.88,4.625757139,2319.98,2321.51,2154.28,2329.39,14823.06266,31/05/2017 15:46,31/05/2017 15:46
01/06/2017,01/06/2017 00:47,okcoin,btc_usd,2403,2209,8.782254414,2400,2409,2129.78,2422.99,4607.071516,31/05/2017 15:46,31/05/2017 15:46
01/06/2017,01/06/2017 00:47,korbit,etc_krw,22760,23140,-1.642178047,22700,22760,21000,25500,824274.0844,31/05/2017 15:46,31/05/2017 15:46
01/06/2017,01/06/2017 00:47,bitflyer,eth_btc,0.1002,0.09038,10.86523567,0.10017,0.1008,0.10017,0.1008,22859.69254,31/05/2017 15:46,31/05/2017 15:46
01/06/2017,01/06/2017 00:47,korbit,eth_krw,305750,284500,7.469244288,305750,305800,274000,336000,330827.2149,31/05/2017 15:46,31/05/2017 15:46
01/06/2017,01/06/2017 00:47,bitflyer,fx_btc_jpy,272226,269000,1.199256506,272002,272226,272002,272226,73913.85317,31/05/2017 15:46,31/05/2017 15:46
01/06/2017,01/06/2017 00:47,okcoin,ltc_usd,26.7,24.696,8.114674441,26.7,26.782,23.2,27,184741.774,31/05/2017 15:46,31/05/2017 15:46
01/06/2017,01/06/2017 00:48,bitstamp,btc_eur,2069,2007.27,3.075321207,2061.15,2069,1950,2069,2362.908021,31/05/2017 15:47,31/05/2017 15:47
01/06/2017,01/06/2017 00:48,bitflyer,btc_jpy,267770,267290,0.179580231,267722,267770,267722,267770,73801.32765,31/05/2017 15:47,31/05/2017 15:47
01/06/2017,01/06/2017 00:48,korbit,btc_krw,3060500,3158000,-3.087397087,3060500,3077000,3002000,3209500,6339.070592,31/05/2017 15:47,31/05/2017 15:47
01/06/2017,01/06/2017 00:48,bitstamp,btc_usd,2323.61,2222.98,4.526806359,2323.61,2324.94,2154.28,2329.39,14819.85333,31/05/2017 15:47,31/05/2017 15:47
01/06/2017,01/06/2017 00:48,okcoin,btc_usd,2409,2210.3,8.989729901,2403,2409,2129.78,2422.99,4597.166516,31/05/2017 15:47,31/05/2017 15:47
01/06/2017,01/06/2017 00:48,korbit,etc_krw,22760,23140,-1.642178047,22670,22760,21000,25500,824698.6521,31/05/2017 15:47,31/05/2017 15:47
01/06/2017,01/06/2017 00:48,bitflyer,eth_btc,0.1002,0.09038,10.86523567,0.10017,0.1004,0.10017,0.1004,22859.79254,31/05/2017 15:47,31/05/2017 15:47
01/06/2017,01/06/2017 00:48,korbit,eth_krw,305400,284000,7.535211268,305400,305800,274000,336000,330875.5526,31/05/2017 15:47,31/05/2017 15:47
01/06/2017,01/06/2017 00:48,bitflyer,fx_btc_jpy,271983,269000,1.108921933,271701,271982,271701,271982,73801.32565,31/05/2017 15:47,31/05/2017 15:47
01/06/2017,01/06/2017 00:48,okcoin,ltc_usd,26.7,24.732,7.95730228,26.7,26.71,23.2,27,185970.321,31/05/2017 15:47,31/05/2017 15:47
01/06/2017,01/06/2017 00:49,bitstamp,btc_eur,2069,2007.27,3.075321207,2062.67,2069,1950,2069,2367.965695,31/05/2017 15:48,31/05/2017 15:48
01/06/2017,01/06/2017 00:49,bitflyer,btc_jpy,267795,266993,0.300382407,267770,267795,267770,267795,73772.98669,31/05/2017 15:48,31/05/2017 15:48
01/06/2017,01/06/2017 00:49,korbit,btc_krw,3079500,3154000,-2.362079899,3060500,3076500,3002000,3209500,6353.422855,31/05/2017 15:48,31/05/2017 15:48
01/06/2017,01/06/2017 00:49,bitstamp,btc_usd,2323.61,2226.58,4.357804346,2323.61,2324.94,2154.28,2329.39,14819.85333,31/05/2017 15:47,31/05/2017 15:47
01/06/2017,01/06/2017 00:49,okcoin,btc_usd,2406,2212.15,8.762968153,2400,2406,2129.78,2422.99,4600.784516,31/05/2017 15:48,31/05/2017 15:48
01/06/2017,01/06/2017 00:49,korbit,etc_krw,22760,23130,-1.599654129,22670,22760,21000,25500,824586.1463,31/05/2017 15:47,31/05/2017 15:48
01/06/2017,01/06/2017 00:49,bitflyer,eth_btc,0.10008,0.09038,10.73246293,0.10006,0.1004,0.10006,0.1004,22885.46504,31/05/2017 15:48,31/05/2017 15:48
01/06/2017,01/06/2017 00:49,korbit,eth_krw,305400,283750,7.629955947,305250,305550,274000,336000,330722.5366,31/05/2017 15:47,31/05/2017 15:48
01/06/2017,01/06/2017 00:49,bitflyer,fx_btc_jpy,271755,270190,0.579222029,271755,272001,271755,272001,73772.98669,31/05/2017 15:48,31/05/2017 15:48
01/06/2017,01/06/2017 00:49,okcoin,ltc_usd,26.59,24.732,7.512534368,26.59,26.599,23.2,27,187168.216,31/05/2017 15:48,31/05/2017 15:48
01/06/2017,01/06/2017 00:50,bitstamp,btc_eur,2069,2007.27,3.075321207,2069,2069.71,1950,2069.71,2356.118677,31/05/2017 15:49,31/05/2017 15:49
01/06/2017,01/06/2017 00:50,bitflyer,btc_jpy,268000,267760,0.089632507,267770,268000,267770,268000,73722.47421,31/05/2017 15:49,31/05/2017 15:49
01/06/2017,01/06/2017 00:50,korbit,btc_krw,3099000,3154000,-1.743817375,3067000,3067500,3002000,3209500,6359.293919,31/05/2017 15:49,31/05/2017 15:49
01/06/2017,01/06/2017 00:50,bitstamp,btc_usd,2324.81,2230,4.251569507,2323,2324.79,2154.28,2329.39,14844.38658,31/05/2017 15:49,31/05/2017 15:49
01/06/2017,01/06/2017 00:50,okcoin,btc_usd,2408.99,2214.09,8.80271353,2408.65,2408.99,2129.78,2422.99,4612.670516,31/05/2017 15:49,31/05/2017 15:49
01/06/2017,01/06/2017 00:50,korbit,etc_krw,22760,23140,-1.642178047,22670,22760,21000,25500,824653.2906,31/05/2017 15:49,31/05/2017 15:49
01/06/2017,01/06/2017 00:50,bitflyer,eth_btc,0.1,0.09038,10.64394778,0.09951,0.1,0.09951,0.1,22992.52844,31/05/2017 15:49,31/05/2017 15:49
01/06/2017,01/06/2017 00:50,korbit,eth_krw,305400,283500,7.724867725,305300,305400,274000,336000,330707.9847,31/05/2017 15:49,31/05/2017 15:49
01/06/2017,01/06/2017 00:50,bitflyer,fx_btc_jpy,271889,271011,0.32397209,271885,271889,271885,271889,73722.47421,31/05/2017 15:49,31/05/2017 15:49
01/06/2017,01/06/2017 00:50,okcoin,ltc_usd,26.59,24.775,7.325933401,26.435,26.59,23.2,27,187162.456,31/05/2017 15:49,31/05/2017 15:49
01/06/2017,01/06/2017 00:51,bitstamp,btc_eur,2070,2013,2.831594635,2069.71,2070,1950,2070,2356.814346,31/05/2017 15:50,31/05/2017 15:50
01/06/2017,01/06/2017 00:51,bitflyer,btc_jpy,267645,267505,0.05233547,267646,268100,267646,268100,73679.48673,31/05/2017 15:50,31/05/2017 15:50
01/06/2017,01/06/2017 00:51,korbit,btc_krw,3090000,3154000,-2.029169309,3070000,3070500,3002000,3209500,6359.783951,31/05/2017 15:50,31/05/2017 15:50
01/06/2017,01/06/2017 00:51,bitstamp,btc_usd,2322.51,2230.09,4.144227363,2320.04,2321.98,2154.28,2329.39,14836.8887,31/05/2017 15:50,31/05/2017 15:50
01/06/2017,01/06/2017 00:51,okcoin,btc_usd,2401.99,2215.85,8.400388113,2402,2402.99,2129.78,2422.99,4618.461516,31/05/2017 15:50,31/05/2017 15:50
01/06/2017,01/06/2017 00:51,korbit,etc_krw,22760,23130,-1.599654129,22670,22760,21000,25500,824488.8564,31/05/2017 15:49,31/05/2017 15:50
01/06/2017,01/06/2017 00:51,bitflyer,eth_btc,0.1,0.09038,10.64394778,0.09946,0.1,0.09946,0.1,23024.35844,31/05/2017 15:50,31/05/2017 15:50
01/06/2017,01/06/2017 00:51,korbit,eth_krw,305300,284300,7.386563489,305300,305400,274000,336000,330629.4846,31/05/2017 15:50,31/05/2017 15:50
01/06/2017,01/06/2017 00:51,bitflyer,fx_btc_jpy,271872,272021,-0.054775183,271872,271932,271872,271932,73679.48673,31/05/2017 15:50,31/05/2017 15:50
01/06/2017,01/06/2017 00:51,okcoin,ltc_usd,26.4,24.775,6.559031282,26.4,26.577,23.2,27,187110.314,31/05/2017 15:50,31/05/2017 15:50
01/06/2017,01/06/2017 00:52,bitstamp,btc_eur,2069.71,2018.58,2.532968721,2069.1,2069.71,1950,2070,2357.322613,31/05/2017 15:51,31/05/2017 15:51
01/06/2017,01/06/2017 00:52,bitflyer,btc_jpy,268304,267491,0.30393546,267700,268294,267700,268294,73564.44196,31/05/2017 15:51,31/05/2017 15:51
01/06/2017,01/06/2017 00:52,korbit,btc_krw,3075000,3154000,-2.504755866,3075000,3075500,3002000,3209500,6359.199729,31/05/2017 15:51,31/05/2017 15:51
01/06/2017,01/06/2017 00:52,bitstamp,btc_usd,2316.07,2241.49,3.32725107,2316.01,2319.42,2154.28,2329.39,14843.39328,31/05/2017 15:51,31/05/2017 15:51
01/06/2017,01/06/2017 00:52,okcoin,btc_usd,2402.8,2216,8.429602888,2401.99,2402.8,2129.78,2422.99,4617.489516,31/05/2017 15:51,31/05/2017 15:51
01/06/2017,01/06/2017 00:52,korbit,etc_krw,22760,23130,-1.599654129,22670,22760,21000,25500,824264.3531,31/05/2017 15:49,31/05/2017 15:51
01/06/2017,01/06/2017 00:52,bitflyer,eth_btc,0.099,0.09038,9.537508298,0.099,0.1,0.099,0.1,23032.25844,31/05/2017 15:51,31/05/2017 15:51
01/06/2017,01/06/2017 00:52,korbit,eth_krw,305250,284300,7.368976433,305250,305400,274000,336000,330679.4406,31/05/2017 15:51,31/05/2017 15:51
01/06/2017,01/06/2017 00:52,bitflyer,fx_btc_jpy,271540,273000,-0.534798535,271501,271539,271501,271539,73564.52596,31/05/2017 15:51,31/05/2017 15:51
01/06/2017,01/06/2017 00:52,okcoin,ltc_usd,26.4,24.765,6.602059358,26.358,26.4,23.2,27,187279.794,31/05/2017 15:51,31/05/2017 15:51
01/06/2017,01/06/2017 00:53,bitstamp,btc_eur,2063.1,2023,1.982204647,2063,2063.1,1950,2071.99,2369.105554,31/05/2017 15:52,31/05/2017 15:52
01/06/2017,01/06/2017 00:53,bitflyer,btc_jpy,267600,267999,-0.148881153,267600,267885,267600,267885,73614.69173,31/05/2017 15:52,31/05/2017 15:52
01/06/2017,01/06/2017 00:53,korbit,btc_krw,3100000,3154000,-1.712111604,3085000,3085500,3002000,3209500,6367.864578,31/05/2017 15:52,31/05/2017 15:52
01/06/2017,01/06/2017 00:53,bitstamp,btc_usd,2315.03,2240.08,3.345862648,2314.37,2315.03,2154.28,2329.39,14832.15088,31/05/2017 15:52,31/05/2017 15:52
01/06/2017,01/06/2017 00:53,okcoin,btc_usd,2399.99,2218.11,8.199773681,2399.9,2400.1,2129.78,2422.99,4613.256516,31/05/2017 15:52,31/05/2017 15:52
01/06/2017,01/06/2017 00:53,korbit,etc_krw,22760,23120,-1.557093426,22670,22760,21000,25500,823904.2819,31/05/2017 15:49,31/05/2017 15:52
01/06/2017,01/06/2017 00:53,bitflyer,eth_btc,0.099,0.09038,9.537508298,0.09854,0.1,0.09854,0.1,23033.54844,31/05/2017 15:52,31/05/2017 15:52
01/06/2017,01/06/2017 00:53,korbit,eth_krw,305350,282550,8.069368253,305300,305200,274000,336000,330576.7838,31/05/2017 15:52,31/05/2017 15:52
01/06/2017,01/06/2017 00:53,bitflyer,fx_btc_jpy,270893,273010,-0.775429471,270602,270893,270602,270893,73614.69173,31/05/2017 15:52,31/05/2017 15:52
01/06/2017,01/06/2017 00:53,okcoin,ltc_usd,26.36,24.765,6.440541086,26.224,26.36,23.2,27,187256.489,31/05/2017 15:52,31/05/2017 15:52
01/06/2017,01/06/2017 00:54,bitstamp,btc_eur,2063.1,2022,2.03264095,2063,2063.1,1950,2071.99,2369.105554,31/05/2017 15:52,31/05/2017 15:53
01/06/2017,01/06/2017 00:54,bitflyer,btc_jpy,267782,268300,-0.193067462,267142,267688,267142,267688,73584.88661,31/05/2017 15:53,31/05/2017 15:53
01/06/2017,01/06/2017 00:54,korbit,btc_krw,3083000,3154000,-2.251109702,3083000,3083500,3002000,3209500,6367.839093,31/05/2017 15:53,31/05/2017 15:53
01/06/2017,01/06/2017 00:54,bitstamp,btc_usd,2307.04,2249.94,2.537845454,2308.73,2314.1,2154.28,2329.39,14873.69532,31/05/2017 15:53,31/05/2017 15:53
01/06/2017,01/06/2017 00:54,okcoin,btc_usd,2397.01,2222,7.876237624,2397,2397.01,2129.78,2422.99,4614.284516,31/05/2017 15:53,31/05/2017 15:53
01/06/2017,01/06/2017 00:54,korbit,etc_krw,22770,23120,-1.51384083,22660,22770,21000,25500,823789.433,31/05/2017 15:53,31/05/2017 15:53
01/06/2017,01/06/2017 00:54,bitflyer,eth_btc,0.0985,0.09038,8.984288559,0.0985,0.09854,0.0985,0.09854,23048.2847,31/05/2017 15:53,31/05/2017 15:53
01/06/2017,01/06/2017 00:54,korbit,eth_krw,305000,283700,7.507930913,305000,305050,274000,336000,330840.0477,31/05/2017 15:53,31/05/2017 15:53
01/06/2017,01/06/2017 00:54,bitflyer,fx_btc_jpy,270905,272001,-0.402939695,270905,271491,270905,271491,73584.88661,31/05/2017 15:53,31/05/2017 15:53
01/06/2017,01/06/2017 00:54,okcoin,ltc_usd,26.216,24.765,5.859075308,26.209,26.215,23.2,27,187755.229,31/05/2017 15:53,31/05/2017 15:53
01/06/2017,01/06/2017 00:55,bitstamp,btc_eur,2071,2025,2.271604938,2063.1,2071,1950,2071.99,2367.214672,31/05/2017 15:54,31/05/2017 15:54
01/06/2017,01/06/2017 00:55,bitflyer,btc_jpy,267143,268339,-0.445704873,267143,267563,267143,267563,73514.73387,31/05/2017 15:54,31/05/2017 15:54
01/06/2017,01/06/2017 00:55,korbit,btc_krw,3080000,3154000,-2.346227013,3076000,3076500,3002000,3209500,6371.686307,31/05/2017 15:54,31/05/2017 15:54
01/06/2017,01/06/2017 00:55,bitstamp,btc_usd,2308.73,2253.02,2.472681113,2308.73,2308.79,2154.28,2329.39,14859.88123,31/05/2017 15:54,31/05/2017 15:54
01/06/2017,01/06/2017 00:55,okcoin,btc_usd,2390.01,2222,7.561206121,2390,2390.01,2129.78,2422.99,4620.832516,31/05/2017 15:54,31/05/2017 15:54
01/06/2017,01/06/2017 00:55,korbit,etc_krw,22770,23100,-1.428571429,22650,22760,21000,25500,823928.2087,31/05/2017 15:54,31/05/2017 15:54
01/06/2017,01/06/2017 00:55,bitflyer,eth_btc,0.09822,0.09038,8.674485506,0.09823,0.09997,0.09823,0.09997,23073.96342,31/05/2017 15:54,31/05/2017 15:54
01/06/2017,01/06/2017 00:55,korbit,eth_krw,303500,283500,7.054673721,304000,304950,274000,336000,330894.9473,31/05/2017 15:54,31/05/2017 15:54
01/06/2017,01/06/2017 00:55,bitflyer,fx_btc_jpy,270921,272695,-0.650543648,270921,270922,270921,270922,73514.29087,31/05/2017 15:54,31/05/2017 15:54
01/06/2017,01/06/2017 00:55,okcoin,ltc_usd,26.136,24.85,5.175050302,26.097,26.145,23.2,27,189769.568,31/05/2017 15:54,31/05/2017 15:54
01/06/2017,01/06/2017 00:56,bitstamp,btc_eur,2071.98,2025,2.32,2063.2,2071.98,1950,2071.99,2367.097289,31/05/2017 15:55,31/05/2017 15:55
01/06/2017,01/06/2017 00:56,bitflyer,btc_jpy,267143,268020,-0.327214387,267143,267563,267143,267563,73514.73387,31/05/2017 15:54,31/05/2017 15:54
01/06/2017,01/06/2017 00:56,korbit,btc_krw,3075000,3157000,-2.597402597,3075000,3075500,3002000,3209500,6379.49564,31/05/2017 15:55,31/05/2017 15:55
01/06/2017,01/06/2017 00:56,bitstamp,btc_usd,2306.78,2239.17,3.019422375,2309.02,2310.87,2154.28,2329.39,14842.85681,31/05/2017 15:55,31/05/2017 15:55
01/06/2017,01/06/2017 00:56,okcoin,btc_usd,2394.23,2222,7.751125113,2394.22,2394.23,2129.78,2422.99,4631.311516,31/05/2017 15:55,31/05/2017 15:55
01/06/2017,01/06/2017 00:56,korbit,etc_krw,22770,23100,-1.428571429,22650,22760,21000,25500,823752.8386,31/05/2017 15:54,31/05/2017 15:55
01/06/2017,01/06/2017 00:56,bitflyer,eth_btc,0.09822,0.09038,8.674485506,0.09823,0.09997,0.09823,0.09997,23073.96342,31/05/2017 15:54,31/05/2017 15:54
01/06/2017,01/06/2017 00:56,korbit,eth_krw,301000,284500,5.799648506,300550,301000,274000,336000,331137.699,31/05/2017 15:55,31/05/2017 15:55
01/06/2017,01/06/2017 00:56,bitflyer,fx_btc_jpy,270896,272682,-0.654975393,270627,270937,270627,270937,73445.26361,31/05/2017 15:55,31/05/2017 15:55
01/06/2017,01/06/2017 00:56,okcoin,ltc_usd,25.897,24.85,4.213279678,25.897,25.898,23.2,27,190413.86,31/05/2017 15:55,31/05/2017 15:55
01/06/2017,01/06/2017 00:57,bitstamp,btc_eur,2069.24,2025,2.184691358,2065,2069.24,1950,2071.99,2362.121779,31/05/2017 15:56,31/05/2017 15:56
01/06/2017,01/06/2017 00:57,bitflyer,btc_jpy,267653,267685,-0.011954349,267150,267643,267150,267643,73369.7018,31/05/2017 15:56,31/05/2017 15:56
01/06/2017,01/06/2017 00:57,korbit,btc_krw,3076000,3157000,-2.565726956,3076500,3076000,3002000,3209500,6382.651185,31/05/2017 15:56,31/05/2017 15:56
01/06/2017,01/06/2017 00:57,bitstamp,btc_usd,2314.05,2233.33,3.614333753,2312.99,2314.06,2154.28,2329.39,14839.93499,31/05/2017 15:56,31/05/2017 15:56
01/06/2017,01/06/2017 00:57,okcoin,btc_usd,2390.15,2222,7.567506751,2390.14,2390.15,2129.78,2422.99,4644.060516,31/05/2017 15:56,31/05/2017 15:56
01/06/2017,01/06/2017 00:57,korbit,etc_krw,22600,23100,-2.164502165,22590,22770,21000,25500,824126.1931,31/05/2017 15:56,31/05/2017 15:56
01/06/2017,01/06/2017 00:57,bitflyer,eth_btc,0.09803,0.09038,8.464262005,0.09803,0.09996,0.09803,0.09996,23189.12742,31/05/2017 15:56,31/05/2017 15:56
01/06/2017,01/06/2017 00:57,korbit,eth_krw,305550,284550,7.380073801,304500,305550,274000,336000,331528.7333,31/05/2017 15:56,31/05/2017 15:56
01/06/2017,01/06/2017 00:57,bitflyer,fx_btc_jpy,270997,271640,-0.236710352,270760,270998,270760,270998,73369.7018,31/05/2017 15:56,31/05/2017 15:56
01/06/2017,01/06/2017 00:57,okcoin,ltc_usd,25.697,24.85,3.408450704,25.697,25.886,23.2,27,191864.919,31/05/2017 15:56,31/05/2017 15:56
01/06/2017,01/06/2017 00:58,bitstamp,btc_eur,2065,2022,2.12660732,2063.25,2066.25,1950,2071.99,2360.836511,31/05/2017 15:57,31/05/2017 15:57
01/06/2017,01/06/2017 00:58,bitflyer,btc_jpy,267098,267217,-0.044533095,267001,267490,267001,267490,73376.09121,31/05/2017 15:57,31/05/2017 15:57
01/06/2017,01/06/2017 00:58,korbit,btc_krw,3078000,3158000,-2.533248892,3078000,3078000,3002000,3209500,6383.262731,31/05/2017 15:57,31/05/2017 15:57
01/06/2017,01/06/2017 00:58,bitstamp,btc_usd,2304.02,2232.84,3.187868365,2304.01,2304.02,2154.28,2329.39,14799.55201,31/05/2017 15:57,31/05/2017 15:57
01/06/2017,01/06/2017 00:58,okcoin,btc_usd,2377.36,2221.19,7.03091586,2377.35,2377.36,2129.78,2422.99,4643.896516,31/05/2017 15:57,31/05/2017 15:57
01/06/2017,01/06/2017 00:58,korbit,etc_krw,22600,23100,-2.164502165,22600,22760,21000,25500,823955.2826,31/05/2017 15:57,31/05/2017 15:57
01/06/2017,01/06/2017 00:58,bitflyer,eth_btc,0.09827,0.09038,8.72980748,0.0987,0.09996,0.0987,0.09996,23218.08742,31/05/2017 15:57,31/05/2017 15:57
01/06/2017,01/06/2017 00:58,korbit,eth_krw,309000,284600,8.573436402,307100,308500,274000,336000,331572.9312,31/05/2017 15:57,31/05/2017 15:57
01/06/2017,01/06/2017 00:58,bitflyer,fx_btc_jpy,270200,271874,-0.615726403,270201,270607,270201,270607,73375.91429,31/05/2017 15:57,31/05/2017 15:57
01/06/2017,01/06/2017 00:58,okcoin,ltc_usd,25.81,24.804,4.055797452,25.81,25.885,23.2,27,193673.67,31/05/2017 15:57,31/05/2017 15:57
01/06/2017,01/06/2017 00:59,bitstamp,btc_eur,2060,2019.9,1.985246794,2059.14,2060,1950,2071.99,2380.657384,31/05/2017 15:58,31/05/2017 15:58
01/06/2017,01/06/2017 00:59,bitflyer,btc_jpy,266790,267001,-0.079025921,266790,266791,266790,266791,73441.14111,31/05/2017 15:58,31/05/2017 15:58
01/06/2017,01/06/2017 00:59,korbit,btc_krw,3078500,3150500,-2.285351532,3078000,3078500,3002000,3209500,6381.944722,31/05/2017 15:58,31/05/2017 15:58
01/06/2017,01/06/2017 00:59,bitstamp,btc_usd,2288.64,2232.01,2.537175013,2292.16,2299.96,2154.28,2329.39,14808.93969,31/05/2017 15:58,31/05/2017 15:58
01/06/2017,01/06/2017 00:59,okcoin,btc_usd,2370.04,2222.05,6.660066155,2370.03,2370.04,2129.78,2422.99,4657.346516,31/05/2017 15:58,31/05/2017 15:58
01/06/2017,01/06/2017 00:59,korbit,etc_krw,22600,23100,-2.164502165,22620,22760,21000,25500,823486.2826,31/05/2017 15:57,31/05/2017 15:58
01/06/2017,01/06/2017 00:59,bitflyer,eth_btc,0.09999,0.09038,10.63288338,0.09906,0.09999,0.09906,0.09999,23223.08742,31/05/2017 15:58,31/05/2017 15:58
01/06/2017,01/06/2017 00:59,korbit,eth_krw,308850,285000,8.368421053,307100,308900,274000,336000,331678.0976,31/05/2017 15:58,31/05/2017 15:58
01/06/2017,01/06/2017 00:59,bitflyer,fx_btc_jpy,269322,271383,-0.759443296,269322,269331,269322,269331,73439.88961,31/05/2017 15:58,31/05/2017 15:58
01/06/2017,01/06/2017 00:59,okcoin,ltc_usd,25.82,24.933,3.557534192,25.82,25.896,23.2,27,194630.801,31/05/2017 15:58,31/05/2017 15:58
01/06/2017,01/06/2017 01:00,bitstamp,btc_eur,2060,2013.01,2.334315279,2059.2,2060,1950,2071.99,2380.489898,31/05/2017 15:59,31/05/2017 15:59
01/06/2017,01/06/2017 01:00,bitflyer,btc_jpy,267000,266409,0.221839352,266800,267000,266800,267000,73469.81364,31/05/2017 15:59,31/05/2017 15:59
01/06/2017,01/06/2017 01:00,korbit,btc_krw,3077000,3160000,-2.626582279,3077000,3077500,3002000,3209500,6381.043716,31/05/2017 15:59,31/05/2017 15:59
01/06/2017,01/06/2017 01:00,bitstamp,btc_usd,2294.99,2231.89,2.827200265,2293.55,2298.09,2154.28,2329.39,14799.3556,31/05/2017 15:59,31/05/2017 15:59
01/06/2017,01/06/2017 01:00,okcoin,btc_usd,2370.04,2218.88,6.812445919,2370.23,2376.57,2129.78,2422.99,4673.729516,31/05/2017 15:59,31/05/2017 15:59
01/06/2017,01/06/2017 01:00,korbit,etc_krw,22700,23170,-2.02848511,22700,22770,21000,25500,823490.6876,31/05/2017 15:59,31/05/2017 15:59
01/06/2017,01/06/2017 01:00,bitflyer,eth_btc,0.09999,0.09038,10.63288338,0.09934,0.09999,0.09934,0.09999,23223.08742,31/05/2017 15:59,31/05/2017 15:59
01/06/2017,01/06/2017 01:00,korbit,eth_krw,308500,285000,8.245614035,306100,308500,274000,336000,331680.5247,31/05/2017 15:59,31/05/2017 15:59
01/06/2017,01/06/2017 01:00,bitflyer,fx_btc_jpy,269602,270638,-0.382799164,269602,270000,269602,270000,73469.81364,31/05/2017 15:59,31/05/2017 15:59
